Label,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,ASM0,ASM45,ASM90,ASM135
corrosion,0.45324755,0.93716263,0.83691789,1.07077278,0.35481005,0.58034602,0.53869485,0.62928105,0.83213716,0.74219956,0.75770648,0.72516201,0.21967949,0.18731016,0.19216347,0.18200958,0.97530159,0.94885705,0.9543354,0.94154385,0.04825908,0.0350851,0.0369268,0.03312749
corrosion,0.80274203,1.13667051,0.65991115,1.15111111,0.57406556,0.73107266,0.50586703,0.73890042,0.73560588,0.67426398,0.76222921,0.67091259,0.24848103,0.22672749,0.26042315,0.22561086,0.84574967,0.78102496,0.872887,0.77820099,0.06174282,0.05140535,0.06782022,0.05090026
corrosion,2.62777267,3.13311803,2.05677083,3.10563629,0.90571385,0.98975779,0.83648897,1.02428297,0.65730365,0.63736918,0.6673237,0.62050203,0.24582504,0.23963993,0.24805357,0.23513195,0.91083851,0.89369665,0.93003297,0.89463371,0.06042995,0.0574273,0.06153057,0.05528703
corrosion,5.01049326,6.42262207,5.12665441,6.40461361,1.3542739,1.54809689,1.34718137,1.547005,0.58488787,0.55657918,0.59095889,0.55633974,0.17706239,0.16947646,0.17959317,0.1692242,0.87682682,0.84170978,0.87379679,0.84220084,0.03135109,0.02872227,0.03225371,0.02863683
corrosion,2.34615502,3.71178777,3.13275123,3.74191465,0.94765625,1.21416378,1.07570466,1.24429066,0.63881873,0.57837746,0.61625384,0.56741488,0.14955392,0.13581723,0.14395932,0.13330454,0.8840378,0.81632969,0.84512381,0.81481699,0.02236637,0.01844632,0.02072429,0.0177701
corrosion,0.85225184,0.91869281,0.22910539,0.99227989,0.34125306,0.38434448,0.16231618,0.40121492,0.86524519,0.84617869,0.9248179,0.84137024,0.27610637,0.26894054,0.29579894,0.26725366,0.96415284,0.96132222,0.99034011,0.9582294,0.07623473,0.07232901,0.08749701,0.07142452
corrosion,1.09027267,1.15655517,1.32314645,1.95137255,0.55632659,0.60052288,0.60687806,0.74171473,0.77090521,0.75137381,0.76021837,0.72970348,0.28479005,0.27722259,0.28346235,0.27342077,0.85549925,0.84669685,0.824424,0.7413634,0.08110537,0.07685236,0.08035091,0.07475892
corrosion,0.78952206,1.08847366,0.57977941,1.074802,0.38265931,0.46951173,0.28455882,0.47001922,0.84126079,0.81418725,0.88210904,0.81320987,0.33309634,0.3219384,0.35045504,0.32129573,0.92930709,0.90244311,0.94831312,0.9036496,0.11095317,0.10364434,0.12281874,0.10323094
corrosion,0.94661458,1.93919262,1.33884804,1.86971165,0.41276042,0.6636832,0.51666667,0.65399462,0.83511348,0.7624244,0.80428796,0.76377651,0.34231323,0.31917964,0.33214006,0.31960718,0.95883055,0.9157431,0.94202657,0.91876114,0.11717834,0.10187564,0.11031702,0.10214875
corrosion,0.49456189,0.72099962,0.364231,0.70788158,0.3527114,0.45264129,0.25678615,0.45013456,0.83688214,0.79736343,0.88059445,0.79776528,0.26870639,0.25294779,0.28690015,0.25248873,0.97173537,0.95837852,0.97903264,0.95905442,0.07220312,0.06398258,0.0823117,0.06375056
corrosion,0.51841299,0.7997847,0.54508272,0.97156478,0.35726103,0.48762784,0.34854473,0.5246905,0.83649958,0.78503058,0.84337067,0.77627401,0.23354053,0.21764556,0.23608813,0.21732604,0.98653526,0.97919362,0.98583141,0.97475264,0.05454118,0.04736959,0.0557376,0.04723061
corrosion,2.49396446,4.07995386,2.14561887,4.11801615,0.7458027,1.06665129,0.68939951,1.07303345,0.74702147,0.66546698,0.75369162,0.66420436,0.18550853,0.16564822,0.18667325,0.16483267,0.94314022,0.90693621,0.95105783,0.90608938,0.03441341,0.02743933,0.0348469,0.02716981
corrosion,3.34805453,4.2005075,2.62702206,3.84525952,0.90586703,1.08490581,0.87077206,1.04759708,0.69276879,0.64520514,0.68072039,0.64821268,0.20298981,0.18993999,0.19990337,0.1904851,0.91924689,0.89862237,0.93662621,0.90719763,0.04120486,0.0360772,0.03996136,0.03628457
corrosion,0.7582261,2.11363322,1.65932904,1.5657055,0.42002145,0.82495963,0.71098346,0.70345252,0.81814704,0.69090418,0.72259984,0.71827535,0.22036784,0.18152607,0.19020839,0.18915428,0.97225955,0.92261244,0.93927465,0.9426651,0.04856198,0.03295171,0.03617923,0.03577934
corrosion,3.9430913,4.74399077,4.42287071,4.78377547,1.26254596,1.47029604,1.38941483,1.47717032,0.57861826,0.52210574,0.54430467,0.52080589,0.18349976,0.16801458,0.17534352,0.1680498,0.77460259,0.7285968,0.74679482,0.72631815,0.03367216,0.0282289,0.03074535,0.02824074
corrosion,5.09943321,5.9207228,5.72000613,7.09434833,1.59100797,1.76773549,1.71804534,1.95251057,0.47869055,0.43948361,0.44945281,0.40946731,0.11361499,0.10711319,0.10906476,0.10246781,0.7874072,0.75317277,0.76135577,0.70425379,0.01290837,0.01147324,0.01189512,0.01049965
corrosion,1.5939185,2.72998078,2.00004596,2.36106113,0.86132047,1.16156863,0.96747855,1.08398308,0.63682106,0.55431706,0.60803845,0.5716559,0.20368706,0.18295325,0.19640982,0.18695546,0.7796683,0.62187085,0.72305476,0.6729544,0.04148842,0.03347189,0.03857682,0.03495235
corrosion,2.35749081,3.44079969,2.33181679,3.64856594,0.94113051,1.17219531,0.91092218,1.21356401,0.64392894,0.58856859,0.65947716,0.58078955,0.15385425,0.14018627,0.1578502,0.1391703,0.9082524,0.86593688,0.90925234,0.8578715,0.02367113,0.01965219,0.02491669,0.01936837
corrosion,3.02257966,4.04653595,3.8928462,3.97056517,1.19589461,1.4277278,1.38797488,1.40915033,0.55988143,0.50483487,0.51449824,0.50912637,0.14705274,0.13608704,0.13785031,0.13689675,0.8812015,0.8412209,0.84721788,0.84420333,0.02162451,0.01851968,0.01900271,0.01874072
corrosion,1.26688113,2.34091503,1.87962623,2.7341484,0.53658088,0.76644368,0.65591299,0.8284506,0.7882151,0.72708705,0.75894846,0.71585109,0.21613237,0.19550911,0.20580212,0.19400726,0.95869339,0.92368307,0.93874498,0.91083107,0.0467132,0.03822381,0.04235451,0.03763882
corrosion,0.4948223,0.82388312,0.52129289,0.77900807,0.34613971,0.51101884,0.38599877,0.50093041,0.84077202,0.77338441,0.82012138,0.77542212,0.21728846,0.19224414,0.20898766,0.19328006,0.98153636,0.96924998,0.98054972,0.97089071,0.04721428,0.03695781,0.04367584,0.03735718
corrosion,1.51865809,1.85427143,0.68529412,1.87323337,0.5091299,0.60668973,0.3408701,0.60024606,0.80832878,0.77845629,0.8589025,0.78312163,0.2620846,0.25332244,0.27811597,0.25494873,0.92955809,0.91403792,0.96849147,0.91315887,0.06868834,0.06417226,0.07734849,0.06499886
corrosion,1.49606311,1.90445213,0.79067096,1.82820454,0.75301777,0.88607459,0.53555453,0.86691273,0.68637194,0.64370707,0.75617735,0.64863082,0.18763977,0.17607751,0.2079094,0.17731583,0.90825121,0.88319856,0.95149507,0.88784755,0.03520868,0.03100329,0.04322632,0.0314409
corrosion,0.43965993,0.87489427,0.71081495,0.95469435,0.24839154,0.38889658,0.33216912,0.40349097,0.89128843,0.84220649,0.86214652,0.83853424,0.35956664,0.34096022,0.35015332,0.34033949,0.99126147,0.98252438,0.9858009,0.98093043,0.12928817,0.11625387,0.12260734,0.11583097
corrosion,3.0135723,4.37385621,2.74635417,4.02591311,1.12251838,1.4258516,1.09264706,1.37511726,0.58975251,0.51458033,0.59025528,0.52064414,0.14004833,0.12656038,0.13967522,0.12749142,0.89085903,0.8416188,0.90068452,0.85421105,0.01961353,0.01601753,0.01950917,0.01625406
corrosion,0.93183211,1.80688966,1.32835478,1.79361784,0.56194853,0.84399846,0.65022978,0.83660131,0.75339069,0.66300678,0.73477453,0.66617741,0.24002986,0.21048505,0.23682079,0.21159648,0.90538295,0.81539332,0.8641378,0.81677932,0.05761433,0.04430396,0.05608409,0.04477307
corrosion,0.88979779,1.39332564,0.84600184,1.39138793,0.55710784,0.76030757,0.54306066,0.76012303,0.75300891,0.67882566,0.75722285,0.67904631,0.22144624,0.19880926,0.22314982,0.19872014,0.93657838,0.9006129,0.93975182,0.90075836,0.04903844,0.03952512,0.04979584,0.0394897
corrosion,5.0274663,6.64904268,4.37576593,5.23998462,1.64918811,1.92212226,1.53805147,1.72810458,0.45152975,0.40356955,0.46933603,0.42597993,0.1187053,0.11200892,0.12206794,0.115721,0.72110859,0.63140772,0.75753392,0.70949668,0.01409095,0.012546,0.01490058,0.01339135
corrosion,9.24126838,9.58762015,9.37758885,9.76842753,2.33207721,2.3851288,2.35258885,2.39895425,0.34602424,0.33930063,0.34337535,0.33948681,0.10313754,0.10242892,0.10290528,0.10237912,0.4499689,0.42744338,0.44010684,0.41663767,0.01063735,0.01049168,0.0105895,0.01048148
corrosion,5.37035846,8.94308343,7.20984988,8.14666667,1.72909007,2.27309496,2.01165748,2.1794233,0.43236331,0.3551586,0.39422112,0.36413556,0.13665513,0.12624981,0.13058691,0.12699229,0.52745304,0.21379263,0.36655772,0.28380616,0.01867462,0.01593902,0.01705294,0.01612704
corrosion,1.38944547,2.37362553,1.26525735,1.97230296,0.526394,0.74511342,0.52472426,0.69608612,0.79540197,0.73323104,0.7907407,0.73762811,0.20319008,0.1846406,0.20148614,0.1848067,0.96045538,0.93242574,0.96398901,0.9438552,0.04128621,0.03409215,0.04059666,0.03415352
corrosion,5.77941176,6.08432141,5.65101103,6.04096886,1.85379902,1.90968089,1.83079044,1.90277586,0.40071231,0.39116383,0.40389076,0.39220826,0.12891065,0.12764136,0.12949079,0.12769598,0.4833963,0.45660772,0.49506911,0.460478,0.01661796,0.01629232,0.01676786,0.01630626
corrosion,3.40421262,4.55206459,3.94318321,4.10514418,1.14587929,1.41994617,1.28439032,1.32993464,0.60532167,0.53053466,0.56451703,0.55157094,0.19472641,0.17199503,0.18091665,0.1777786,0.7592173,0.67865587,0.72107864,0.71019286,0.03791837,0.02958229,0.03273083,0.03160523
corrosion,0.41668199,0.63212611,0.41473652,0.64865821,0.18423713,0.27660131,0.21577819,0.27753941,0.92509834,0.88858406,0.90790459,0.88880203,0.30046126,0.28799969,0.29421676,0.28793822,0.98829622,0.98223191,0.98836795,0.98176872,0.09027697,0.08294382,0.0865635,0.08290842
corrosion,2.80441176,3.56973472,3.17306985,4.28130719,0.85808824,1.0094579,0.89007353,1.0882276,0.70434639,0.66721336,0.70444051,0.65740388,0.18448078,0.17425016,0.18585872,0.17205078,0.92261753,0.9015191,0.91240866,0.88189188,0.03403316,0.03036312,0.03454347,0.02960147
corrosion,1.461106,2.3479431,1.42996324,2.15474048,0.69970895,0.94731257,0.68682598,0.90515955,0.71387086,0.64105893,0.72003156,0.65000183,0.15167223,0.13504314,0.15354751,0.13687339,0.95778688,0.93216024,0.95867415,0.93772357,0.02300447,0.01823665,0.02357684,0.01873432
corrosion,0.95560662,2.13823914,1.35519301,2.09390235,0.40330882,0.69823914,0.49511336,0.69370242,0.83290081,0.74627726,0.81257711,0.74670556,0.23541252,0.20704815,0.23434847,0.20697975,0.96192326,0.91480382,0.94603741,0.91658963,0.05541906,0.04286894,0.05491921,0.04284062
corrosion,1.31905637,1.98394464,1.53716299,2.11915417,0.74757966,0.93865436,0.78363971,0.970396,0.67984941,0.62461436,0.6764218,0.61718449,0.24597033,0.22838637,0.24673765,0.22635739,0.75003566,0.62397434,0.70938961,0.59834426,0.0605014,0.05216034,0.06087947,0.05123767
corrosion,0.96792279,2.30194541,1.85899203,2.51455594,0.40303309,0.67340254,0.55007659,0.69571703,0.84021316,0.77286908,0.81113456,0.7704976,0.2713958,0.25323634,0.26504146,0.2536916,0.95517288,0.89332539,0.91413592,0.88351759,0.07365568,0.06412864,0.07024698,0.06435943
corrosion,1.1859375,2.09897732,1.25828738,2.13022684,0.50894608,0.77440984,0.54989277,0.78105344,0.79912731,0.71464742,0.78049952,0.71314731,0.23627007,0.20748582,0.22886382,0.20714651,0.91046863,0.84173076,0.90506264,0.83937976,0.05582355,0.04305037,0.05237865,0.04290967
corrosion,1.26629902,2.39795463,2.12478554,2.52910419,0.50900735,0.73886967,0.67273284,0.75818531,0.80430165,0.74644612,0.76549265,0.7438577,0.26304062,0.2444726,0.2490888,0.24525477,0.9238153,0.85472814,0.87151218,0.84685524,0.06919037,0.05976685,0.06204523,0.0601499
corrosion,0.81113664,1.60449058,1.3024663,1.69365629,0.4879136,0.72282968,0.62032782,0.73925413,0.78477971,0.70782944,0.74279328,0.70434665,0.28134591,0.25449186,0.26555369,0.25406432,0.97801914,0.95662057,0.96474554,0.95421042,0.07915552,0.06476611,0.07051876,0.06454868
corrosion,1.67904412,2.89831603,2.72489277,2.76358324,0.57913603,0.77648597,0.7131587,0.75512495,0.78684196,0.74239715,0.7665018,0.74668918,0.23276901,0.21564073,0.22726159,0.21723939,0.92749236,0.87448344,0.88201323,0.88034243,0.05418141,0.04650092,0.05164783,0.04719295
corrosion,1.4721201,1.93279508,1.32726716,2.70352941,0.65321691,0.82611303,0.6245098,0.94082276,0.73743953,0.67511651,0.74399553,0.65814684,0.17270644,0.15582563,0.17348167,0.15415498,0.9604093,0.9480161,0.96431356,0.92728737,0.02982751,0.02428163,0.03009589,0.02376376
corrosion,2.67833946,4.00441369,3.54001225,3.84195309,1.05897672,1.33368704,1.23008578,1.30268358,0.60322123,0.54008953,0.56754973,0.54681166,0.15122644,0.13721973,0.1427423,0.13883651,0.85283068,0.78023858,0.80556991,0.78914191,0.02286944,0.01882925,0.02037537,0.01927558
corrosion,3.99491422,4.85274894,3.90543811,4.6165321,1.24905025,1.41345636,1.25595895,1.37713187,0.57511288,0.53559844,0.56531589,0.5417405,0.15369725,0.14441929,0.15085283,0.14575986,0.74281528,0.68785329,0.74861158,0.70304593,0.02362284,0.02085693,0.02275658,0.02124594
corrosion,2.08918505,3.18120723,2.5605239,3.500792,0.75134804,0.94941945,0.84689032,1.0045521,0.72489496,0.68219074,0.70202132,0.67125301,0.24794784,0.23528186,0.24106972,0.23260125,0.93235345,0.89704379,0.91721229,0.88672223,0.06147813,0.05535755,0.05811461,0.05410334
corrosion,3.67303922,6.05788543,4.19900429,5.30116109,1.12208946,1.4605767,1.1446538,1.39856978,0.61055375,0.54930288,0.62372752,0.55367791,0.14504493,0.13193259,0.15012913,0.13240794,0.86493446,0.77693367,0.84521933,0.80480339,0.02103803,0.01740621,0.02253876,0.01753186
corrosion,0.87337623,1.32121492,0.54747243,1.18714341,0.32723652,0.46246828,0.27915135,0.43866205,0.87684327,0.83278213,0.88290903,0.83763126,0.28071873,0.26751368,0.28304472,0.26835736,0.9732818,0.9595799,0.98323517,0.96366843,0.07880301,0.07156357,0.08011431,0.07201567
corrosion,2.92156863,3.6932103,2.8291973,4.44504421,1.09764093,1.261807,1.0515625,1.36545944,0.59792539,0.55807805,0.61472437,0.54550721,0.21577964,0.20415953,0.22171292,0.20161135,0.64966889,0.55725434,0.66045943,0.46711707,0.04656085,0.04168111,0.04915662,0.04064714
corrosion,1.26974571,2.86480584,2.16462929,2.95352557,0.59869792,0.97605536,0.78206189,0.97843906,0.75683807,0.65643133,0.71456997,0.65854248,0.21322282,0.18467137,0.19645956,0.18510426,0.96151171,0.913208,0.93448801,0.9105268,0.04546397,0.03410351,0.03859636,0.03426359
corrosion,3.48115809,7.74246828,5.30099571,7.87124952,0.77098652,1.39410996,1.1248315,1.39361784,0.74619427,0.6110373,0.64974686,0.61440472,0.17873713,0.14388834,0.15188398,0.14486622,0.90289572,0.78335269,0.85158229,0.77974902,0.03194696,0.02070385,0.02306874,0.02098622
corrosion,4.73204657,6.36445982,4.65746017,6.17176471,1.50373775,1.73719339,1.48089767,1.70945021,0.49592919,0.46184218,0.49998876,0.4657769,0.11110781,0.10541676,0.11167985,0.10614153,0.85583568,0.80513643,0.85744987,0.811022,0.01234494,0.01111269,0.01247239,0.01126602
corrosion,10.86109069,11.63947712,7.04206495,12.23715494,2.20772059,2.29965398,1.72545956,2.35637063,0.44808638,0.43373057,0.50813051,0.42997124,0.14758539,0.1434534,0.15452384,0.14352546,0.47175309,0.43357144,0.65751655,0.40454504,0.02178145,0.02057888,0.02387762,0.02059956
corrosion,0.27711397,0.63137255,0.49848346,0.61464052,0.24445466,0.44255286,0.35862439,0.43384852,0.88101423,0.79678279,0.8340588,0.80039955,0.28875246,0.25052848,0.26685893,0.25198336,0.9759062,0.94513125,0.95666997,0.94659017,0.08337798,0.06276452,0.07121369,0.06349561
corrosion,0.83509498,1.30412918,0.88587623,1.1722722,0.32020527,0.42160707,0.30098039,0.39244906,0.87857825,0.85227821,0.890743,0.85901453,0.35478965,0.34286826,0.36356519,0.34523999,0.86987843,0.79622988,0.86158404,0.81680784,0.1258757,0.11755865,0.13217965,0.11919065
corrosion,4.44175858,5.29351788,4.20027574,5.22655902,1.06197917,1.18236063,1.06531863,1.16273741,0.67750751,0.65391094,0.67146581,0.65816697,0.17871562,0.17209938,0.17726618,0.17259055,0.92800504,0.91417041,0.9318636,0.91526063,0.03193927,0.0296182,0.0314233,0.0297875
corrosion,0.79339767,1.49800846,0.92103248,1.35151096,0.35785846,0.52871972,0.38717831,0.51675509,0.854459,0.80285269,0.84554215,0.80225427,0.25628044,0.24167324,0.25382748,0.24105083,0.98089776,0.96394388,0.97782336,0.96746677,0.06567966,0.05840595,0.06442839,0.0581055
corrosion,1.45428922,1.64698193,1.17545956,2.32712034,0.71507353,0.78549789,0.66041667,0.97025759,0.70810813,0.68311145,0.71723684,0.63031614,0.18528672,0.17775969,0.18686872,0.16315773,0.92065144,0.91004013,0.93575394,0.87289817,0.03433117,0.03159851,0.03491992,0.02662045
corrosion,1.50026042,2.59320261,1.63155637,2.50359093,0.68319547,0.99486351,0.73471201,0.97728566,0.72706105,0.6313824,0.70734325,0.63612691,0.17630374,0.15029228,0.16944439,0.15129518,0.93576147,0.88923039,0.93028235,0.89305707,0.03108301,0.02258777,0.0287114,0.02289023
corrosion,5.15330882,6.14409842,3.79915748,5.51309496,1.24537377,1.3994925,1.13249081,1.33808535,0.59963902,0.5661252,0.60140686,0.5710968,0.15998396,0.15347529,0.16141813,0.15459281,0.88099147,0.85796253,0.91199192,0.87254678,0.02559487,0.02355466,0.02605581,0.02389894
corrosion,3.46681985,4.98248366,2.59880515,5.05670127,1.10857843,1.5119108,1.04589461,1.50886582,0.62147149,0.50753068,0.60648361,0.51084921,0.14036254,0.11868862,0.13756814,0.1189865,0.85603826,0.79177534,0.89149119,0.78871162,0.01970164,0.01408699,0.01892499,0.01415779
corrosion,0.4870098,0.7280123,0.38992034,0.72101499,0.29227941,0.38515955,0.22953431,0.38625144,0.8706158,0.83652387,0.89926705,0.83556315,0.3400976,0.32538613,0.35355549,0.32492455,0.95470648,0.93221752,0.96387444,0.93284969,0.11566638,0.10587613,0.12500148,0.10557596
corrosion,3.64759498,4.68026144,4.17585784,4.69802384,1.37973346,1.5981238,1.49978554,1.60063053,0.50233609,0.45582228,0.47464668,0.4554248,0.140648,0.13356049,0.13665936,0.13359297,0.77354281,0.70967548,0.74056025,0.70857626,0.01978186,0.01783841,0.01867578,0.01784708
corrosion,1.20421262,1.98572857,1.53367034,1.58705113,0.58295037,0.73728566,0.63909314,0.69148789,0.75936558,0.71918077,0.74704715,0.7239153,0.21203386,0.1993779,0.20760541,0.19902866,0.95474325,0.92538618,0.94236491,0.94036538,0.04495836,0.03975155,0.04310001,0.03961241
corrosion,0.69457721,1.90397539,1.59561887,1.97440984,0.42858456,0.77474817,0.6546875,0.78093041,0.81001308,0.70420548,0.74850262,0.70523355,0.20801742,0.17744966,0.19155146,0.17805522,0.978797,0.94186612,0.95130737,0.9397034,0.04327125,0.03148838,0.03669196,0.03170366
corrosion,2.05102635,2.96246059,2.08293505,2.22783545,0.65185355,0.79141869,0.65664828,0.70451365,0.76821988,0.73828688,0.76731617,0.75090353,0.25637929,0.24620433,0.25775717,0.25007418,0.96538894,0.94999383,0.96482588,0.9623643,0.06573034,0.06061657,0.06643876,0.0625371
corrosion,0.53428309,0.77370242,0.59800858,0.83712418,0.38731618,0.48430604,0.38391544,0.48818147,0.81913769,0.78118824,0.82425666,0.78142284,0.36508692,0.35083732,0.36702529,0.35049915,0.97490075,0.96374089,0.97197656,0.96076681,0.13328846,0.12308683,0.13470756,0.12284965
corrosion,5.16325061,7.49228758,3.77859988,6.33934641,1.21358762,1.61722414,1.06689645,1.4418762,0.64539965,0.56125845,0.65378944,0.58746008,0.19083868,0.17030979,0.1874986,0.17495063,0.81331269,0.72917814,0.8633134,0.77084321,0.0364194,0.02900543,0.03515573,0.03060772
corrosion,2.62856924,3.12078431,2.66286765,3.05597847,1.04315257,1.14923491,1.04114583,1.13945406,0.60568468,0.57991494,0.609058,0.58095716,0.28185739,0.27425585,0.28320102,0.27437369,0.39021366,0.2762719,0.38204229,0.29130545,0.07944359,0.07521627,0.08020282,0.07528092
corrosion,1.89117647,2.10695886,1.68926164,2.23547866,0.84083946,0.91621684,0.79211091,0.94883506,0.67439588,0.64875105,0.68516468,0.64025686,0.25747856,0.24619225,0.25941393,0.24354341,0.63522419,0.59312271,0.6751591,0.56836654,0.06629521,0.06061062,0.06729559,0.05931339
corrosion,1.27400429,2.02271434,1.47751225,1.99209535,0.62051164,0.83421761,0.68639706,0.80492118,0.74484822,0.67888841,0.72328844,0.69240399,0.21657616,0.19668737,0.20815383,0.19978383,0.94702855,0.91593325,0.93858201,0.91717328,0.04690523,0.03868592,0.04332802,0.03991358
corrosion,0.88074449,1.57862361,1.05395221,1.43847751,0.47817096,0.69096501,0.52545956,0.66080738,0.79655336,0.72931731,0.78360908,0.73702867,0.26895149,0.24521309,0.26591242,0.24782958,0.9298952,0.87443609,0.91604168,0.88559296,0.0723349,0.06012946,0.07070942,0.0614195
corrosion,1.14064032,2.2440446,1.60519301,2.1543714,0.5691636,0.8757401,0.69459252,0.85877739,0.76354686,0.67188033,0.72721175,0.67553109,0.22058868,0.19002227,0.20855889,0.19154441,0.9237738,0.84906738,0.89223856,0.85510887,0.04865936,0.03610846,0.04349681,0.03668926
